309_1,0.503643884,0.747193224,0.4301753,2.81632854,5.990151664,0.218830018,0.177565491,2.373744337,0.232223754,1.750935592,0.687906244,0.306381721,0.402698444,0.296927319,1.022060272,0.605672641,1.877683671,2.308745322,0.44159937,0.859365767,0.416289147,0.369608036,0.178944258,1.866358085,3.685247193,1.537226709,0.264526295,0.319676975,0.813866457,0.165845972,0.453909789,3.037620642,0.369509553,0.458538507,0.335335828,0.825192043,0.576915501,0.448099271,0.58627142,0.394721292,0.339570613,0.482863896,0.294169785,0.182150472,0.84272515,0.192608387,1.443090669,0.29469997,0.354604528,1.339069956,0.170118794,0.159102447,0.18885166,0.106305209,0.144989339,0.176667682,0.125190375,0.115290892,0.228043456,0.14275561,0.430957458,0.247537821,1.603309981,2.014874607,0.108234339,1.044979186,0.831556503,0.18885166.1,0.122652046,Unnamed: 70,0.106305209.1,0.108335872,0.427099198,0.114783227,0.131790029,0.128185603,1.67565235,c-CS-m
3415_1,0.649781277,0.828696413,0.40586176700000004,2.921434821,5.167979003,0.207174103,0.17664042,3.72808399,0.23928259,1.666579178,0.9694663170000001,0.321259843,0.40656168,0.255293088,1.056342957,1.099300087,1.925284339,2.231671041,0.426859143,0.873228346,0.512773403,0.34321959799999996,0.167629046,1.8527559059999998,3.3664916889999996,1.5036745409999999,0.246019248,0.30542432199999997,0.8510061240000001,0.165179353,0.441557305,2.578215223,0.34085739299999995,0.487664042,0.401049869,0.781364829,0.534033246,0.43184601899999997,0.618022747,0.36141732299999996,0.321959755,0.427296588,0.25205599300000003,0.24208603899999998,1.061181006,0.16375811699999998,1.862368101,0.321174919,0.54104099,2.159547484,0.134638799,0.15817776,0.196124188,0.132000812,0.16112013,0.21098823100000003,0.210379464,0.128145292,0.292461445,0.15259740300000002,0.527242289,0.348062094,1.687550731,2.436586851,0.168171672,1.139153815,0.987773945,0.239752435,0.13905235400000002,0.112926136,0.132000812,0.129362825,0.48691152600000004,0.125152192,0.14686485400000002,0.14351664,1.6271814119999999,c-CS-m
3415_2,0.616480687,0.8419742490000001,0.388583691,2.862575107,5.19416309,0.22343347600000002,0.16772532199999998,3.6482403430000003,0.221030043,1.565150215,0.9918454940000001,0.342918455,0.396909871,0.27081545100000004,1.0327897,1.078712446,1.89304721,2.330987124,0.409184549,0.7890128759999999,0.511502146,0.344806867,0.166695279,1.8525321890000002,3.4311587980000002,1.47167382,0.242060086,0.300171674,0.8336480690000001,0.162660944,0.43725321899999997,2.5380257509999997,0.33768240299999996,0.472618026,0.402317597,0.786523605,0.533218884,0.429871245,0.603175966,0.36025751100000003,0.29605150199999997,0.42583691,0.252017167,0.24211991600000002,1.0639852840000001,0.16998110800000002,1.692204435,0.320473302,0.539226409,2.167097544,0.13627324300000002,0.161579,0.19334791699999998,0.139007656,0.161529283,0.210798449,0.193397633,0.13458287800000002,0.291488515,0.15188426,0.519787213,0.365118823,1.6628716319999999,2.35472805,0.174704186,1.227851248,0.981654569,0.249030526,0.133787412,0.121606841,0.139007656,0.143084419,0.46783335,0.112856717,0.16113155,0.145719399,1.562096053,c-CS-m
3415_3,0.637424335,0.852881832,0.40056145299999996,2.9681551010000002,5.350820247,0.208790245,0.173260812,3.8145451360000004,0.222300202,1.741731731,0.9899991229999999,0.32897622600000004,0.39792964299999994,0.26379507,1.092288797,1.094043337,1.91595754,1.9525396959999999,0.45407491899999997,0.793753838,0.533204667,0.352048425,0.17255899600000002,1.9657864719999998,3.4342486180000003,1.541801912,0.251951926,0.345907536,0.881393105,0.165277656,0.44345995299999996,2.609614878,0.342398456,0.493902974,0.41091323799999996,0.8127905959999999,0.564698658,0.441179051,0.640231599,0.37433108200000004,0.29967541,0.445214492,0.252302834,0.241041688,1.059452912,0.17522963600000002,1.654840012,0.317856061,0.5618754420000001,2.182446755,0.135914,0.167507823,0.19223781199999998,0.134803674,0.181033613,0.202533562,0.20429999,0.12955486,0.270061573,0.15362874699999998,0.506308671,0.3497527,1.716362168,2.4373170490000002,0.15600080800000002,1.226102756,0.994145554,0.24795599100000001,0.14232361,0.13026143099999998,0.134803674,0.147673362,0.462501262,0.116432825,0.16059352,0.14287877300000001,1.5718683759999998,c-CS-m
3415_4,0.576814539,0.755389999,0.348346314,2.62490123,4.727508748,0.20589231300000002,0.161192008,3.778530308,0.194152839,1.505474659,0.8191669490000001,0.31154757899999996,0.385822328,0.241562253,0.948414042,0.924822215,1.755841517,2.297211875,0.48481769999999996,0.7421830909999999,0.45919404,0.337509877,0.161982165,1.36471385,2.814990405,1.4407946719999998,0.23490235899999998,0.274974602,0.7664521959999999,0.15058133,0.40760808200000004,2.3119990969999997,0.312111977,0.466305452,0.394739813,0.740602777,0.52297099,0.39191782399999997,0.585054747,0.345185687,0.28671407600000004,0.39993227200000003,0.277457952,0.208717885,0.9690072340000001,0.153778997,2.0279371409999998,0.299825393,0.466762285,1.795148416,0.126091295,0.144362684,0.176976802,0.11898229,0.163631828,0.19531055100000003,0.194125717,0.119356448,0.276939386,0.13463457199999998,0.526502869,0.31660015,1.5863681719999998,2.382140185,0.145048641,1.05649788,0.9700673479999999,0.233225243,0.133636817,0.10732102800000001,0.11898229,0.12128959800000001,0.47910950399999996,0.10283113,0.144237965,0.141681217,1.6466076330000001,c-CS-m
3415_5,0.542544799,0.757917277,0.35005071600000004,2.634509185,4.735602388999999,0.21052631600000002,0.165671137,3.871971148,0.194297306,1.531612758,0.815056914,0.315000564,0.391524851,0.254141778,0.955370224,0.9384650059999999,1.7448439080000002,2.477854164,0.47650174700000003,0.715879635,0.48630677299999997,0.338667869,0.160599572,1.398174236,2.891017694,1.469401555,0.23486983,0.270032683,0.755437845,0.149554829,0.41136030700000004,2.320861039,0.309478192,0.47233179299999994,0.393666178,0.739208836,0.542206694,0.38994703,0.587399977,0.346556971,0.290318945,0.405837935,0.354671475,0.212714392,0.972905792,0.163062391,1.9697986580000002,0.303007706,0.491797166,1.7634849609999999,0.124347502,0.153740989,0.18810589100000003,0.12863534699999998,0.16797166300000002,0.19699229399999998,0.19711658,0.12863534699999998,0.283370619,0.13721103699999998,0.542567736,0.340355456,1.6191896590000001,2.386216754,0.150944569,1.1327367640000001,0.980797912,0.244469302,0.13335819,0.11285110599999999,0.12863534699999998,0.14261745,0.43835446200000006,0.11061397,0.155667412,0.146408153,1.6076311209999998,c-CS-m
3415_6,0.569917613,0.761077711,0.343910042,2.598085059,4.764640392,0.203963483,0.164439991,3.843464707,0.19305277199999998,1.575706969,0.836450679,0.306501893,0.373747495,0.27343576,0.945335115,0.925851703,1.740480962,2.3744154980000003,0.47183255399999996,0.721442886,0.495769316,0.32698730800000003,0.15898463599999998,1.4003562680000001,2.79492318,1.4258517030000002,0.234914273,0.292362503,0.750501002,0.143954576,0.40937430399999997,2.2723224230000003,0.304720552,0.46470719200000005,0.416499666,0.738922289,0.535292808,0.38955689200000004,0.6014250720000001,0.35159207299999995,0.288799822,0.40035626799999996,0.294032509,0.21236959800000002,0.985221063,0.16821907600000002,1.960879285,0.309736711,0.483420268,1.744162941,0.125558867,0.160643318,0.191381023,0.12791853,0.177968207,0.18846249399999998,0.204359165,0.12506209599999998,0.271112767,0.136612022,0.55377546,0.332774466,1.674242424,2.38065077,0.15052161,1.176353701,1.002483855,0.247516145,0.135866865,0.11009687,0.12791853,0.133817685,0.461313959,0.11425732699999999,0.155923994,0.142138599,1.5065201190000002,c-CS-m
3415_7,0.494053315,0.666165414,0.311961722,2.4397812709999998,4.256596036,0.22556391,0.157484621,3.728229665,0.190020506,1.309090909,0.7194805190000001,0.29610389600000003,0.334791524,0.23280929600000003,0.870950103,0.819548872,1.609706083,1.906220096,0.485030759,0.652084757,0.432125769,0.30936432,0.15611756699999998,1.082980178,2.475324675,1.3397129190000001,0.223650034,0.24101162,0.6738209159999999,0.143267259,0.379357485,2.11114149,0.296924129,0.448530417,0.394805195,0.7167464109999999,0.510731374,0.361175666,0.572932331,0.33424470300000003,0.284347232,0.386056049,0.370608339,0.178158564,0.794703616,0.149462983,1.9981962780000002,0.273427892,0.393785357,1.460031155,0.107157498,0.143149955,0.16454866,0.113798475,0.155939985,0.18225793199999998,0.173977208,0.11576617199999999,0.267770763,0.114126425,0.52668689,0.306304829,1.474050996,2.270558334,0.138558662,1.115438223,0.9324424040000001,0.223661556,0.14987292,0.10420595199999999,0.113798475,0.11634008400000001,0.443059769,0.115848159,0.146265475,0.150856768,1.54136263,c-CS-m
3415_8,0.48569198799999996,0.629682622,0.29994797100000004,2.31776795,4.150104058,0.20460457899999998,0.15153486,3.572320499,0.16389177900000002,1.290712799,0.685744017,0.28186784600000003,0.327783559,0.230489074,0.854318418,0.7796566079999999,1.529786681,2.098985432,0.496097815,0.604448491,0.38280437,0.288241415,0.15049427699999998,1.060483871,2.380723205,1.284469303,0.22060353800000002,0.229968783,0.6357960460000001,0.132674298,0.367976067,2.021331946,0.287200832,0.446540062,0.363943809,0.665972945,0.521201873,0.35731009399999997,0.552419355,0.342741935,0.30202913600000003,0.375,0.37070759600000003,0.188215904,0.8070869390000001,0.159373712,2.015327565,0.283971982,0.409064689,1.430984755,0.11240214300000001,0.150144211,0.17898640300000002,0.125587145,0.161104244,0.18928718600000002,0.170333745,0.124927895,0.245076226,0.121302019,0.534569427,0.320148331,1.55434693,2.307869798,0.158714462,1.141161928,0.9488257109999999,0.23592913100000001,0.144128554,0.106386485,0.125587145,0.136959209,0.41293778299999995,0.122043675,0.160939431,0.17000412,1.4857025130000001,c-CS-m
3415_9,0.5087248320000001,0.655302013,0.30590604,2.4157046980000003,4.33852349,0.20671140899999998,0.154362416,3.82966443,0.173959732,1.430067114,0.690604027,0.288724832,0.34093959700000004,0.231275168,0.882013423,0.827651007,1.6153020130000002,2.094228188,0.48872483200000005,0.657583893,0.419731544,0.326577181,0.151946309,1.113825503,2.408993289,1.314496644,0.22295302,0.240134228,0.666979866,0.13543624199999998,0.37946308700000003,2.090067114,0.298120805,0.465234899,0.42295302,0.7128859059999999,0.532885906,0.373691275,0.563892617,0.341879195,0.293691275,0.38966443,0.38120805399999996,0.19365106,0.8443755759999999,0.160901248,2.050590502,0.287461261,0.41837674799999996,1.472317615,0.11273976,0.156713293,0.178993216,0.125052349,0.164837926,0.18234358,0.18870927199999998,0.124884831,0.26199849199999997,0.12011056199999999,0.5392411420000001,0.35463606700000005,1.603484379,2.430856856,0.15889102900000002,1.188122958,0.98215931,0.24164502899999998,0.147834827,0.113326074,0.125052349,0.130161655,0.441829299,0.119859285,0.16785325399999998,0.156126979,1.509004104,c-CS-m
